jour,metrique,valeur
18,interventions fonctionnaire,0
18,interventions ministre,0
18,interventions gouvernement,0
18,interventions opposition,0
18,interventions présidence,0
18,interventions PLQ,0
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,1
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,47
18,interventions secrétaire,0
18,interventions fonctionnaire,0
18,interventions ministre,22
18,interventions gouvernement,0
18,interventions opposition,20
18,interventions présidence,5
18,interventions PLQ,20
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,0
18,interventions secrétaire,0
18,interventions fonctionnaire,0
18,interventions ministre,0
18,interventions gouvernement,0
18,interventions opposition,0
18,interventions présidence,0
18,interventions PLQ,0
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,10
18,interventions secrétaire,0
18,interventions fonctionnaire,1
18,interventions ministre,3
18,interventions gouvernement,0
18,interventions opposition,5
18,interventions présidence,1
18,interventions PLQ,5
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,48
18,interventions secrétaire,0
18,interventions fonctionnaire,1
18,interventions ministre,24
18,interventions gouvernement,0
18,interventions opposition,20
18,interventions présidence,3
18,interventions PLQ,20
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,54
18,interventions secrétaire,0
18,interventions fonctionnaire,3
18,interventions ministre,21
18,interventions gouvernement,0
18,interventions opposition,21
18,interventions présidence,9
18,interventions PLQ,21
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,1
18,amendements rejetés,0
18,nombre d'intervenants,51
18,interventions secrétaire,0
18,interventions fonctionnaire,8
18,interventions ministre,19
18,interventions gouvernement,0
18,interventions opposition,21
18,interventions présidence,3
18,interventions PLQ,21
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,1
18,interventions secrétaire,0
18,interventions fonctionnaire,0
18,interventions ministre,1
18,interventions gouvernement,0
18,interventions opposition,0
18,interventions présidence,0
18,interventions PLQ,0
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,2
18,amendements rejetés,0
18,nombre d'intervenants,79
18,interventions secrétaire,0
18,interventions fonctionnaire,3
18,interventions ministre,28
18,interventions gouvernement,0
18,interventions opposition,34
18,interventions présidence,14
18,interventions PLQ,34
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,2
18,amendements rejetés,0
18,nombre d'intervenants,58
18,interventions secrétaire,0
18,interventions fonctionnaire,1
18,interventions ministre,25
18,interventions gouvernement,0
18,interventions opposition,25
18,interventions présidence,7
18,interventions PLQ,25
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,1
18,amendements rejetés,0
18,nombre d'intervenants,54
18,interventions secrétaire,0
18,interventions fonctionnaire,0
18,interventions ministre,21
18,interventions gouvernement,0
18,interventions opposition,10
18,interventions présidence,23
18,interventions PLQ,10
18,interventions QS,0
18,interventions PQ,0
18,nombre de suspensions,0
18,votes par consentement,0
18,votes par mise aux voix,0
18,amendements adoptés,0
18,amendements rejetés,0
18,nombre d'intervenants,0
18,interventions secrétaire,0
18,interventions fonctionnaire,0
18,interventions ministre,0
18,interventions gouvernement,0
18,interventions opposition,0
18,interventions présidence,0
18,interventions PLQ,0
18,interventions QS,0
18,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,0
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,0
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,7
19,interventions secrétaire,1
19,interventions fonctionnaire,0
19,interventions ministre,2
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,4
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,3
19,amendements rejetés,0
19,nombre d'intervenants,31
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,12
19,interventions gouvernement,0
19,interventions opposition,5
19,interventions présidence,14
19,interventions PLQ,5
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,1
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,27
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,12
19,interventions gouvernement,0
19,interventions opposition,10
19,interventions présidence,5
19,interventions PLQ,10
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,0
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,0
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,1
19,votes par mise aux voix,0
19,amendements adoptés,1
19,amendements rejetés,0
19,nombre d'intervenants,42
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,17
19,interventions gouvernement,0
19,interventions opposition,15
19,interventions présidence,10
19,interventions PLQ,15
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,1
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,1
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,1
19,votes par mise aux voix,0
19,amendements adoptés,1
19,amendements rejetés,0
19,nombre d'intervenants,54
19,interventions secrétaire,0
19,interventions fonctionnaire,1
19,interventions ministre,22
19,interventions gouvernement,0
19,interventions opposition,24
19,interventions présidence,7
19,interventions PLQ,21
19,interventions QS,3
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,4
19,votes par mise aux voix,2
19,amendements adoptés,2
19,amendements rejetés,0
19,nombre d'intervenants,117
19,interventions secrétaire,12
19,interventions fonctionnaire,7
19,interventions ministre,33
19,interventions gouvernement,7
19,interventions opposition,39
19,interventions présidence,19
19,interventions PLQ,38
19,interventions QS,1
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,38
19,interventions secrétaire,0
19,interventions fonctionnaire,1
19,interventions ministre,19
19,interventions gouvernement,0
19,interventions opposition,18
19,interventions présidence,0
19,interventions PLQ,18
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,1
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,1
19,amendements rejetés,0
19,nombre d'intervenants,14
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,5
19,interventions gouvernement,0
19,interventions opposition,3
19,interventions présidence,6
19,interventions PLQ,3
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,0
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,0
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,12
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,4
19,interventions gouvernement,0
19,interventions opposition,2
19,interventions présidence,6
19,interventions PLQ,2
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,1
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,9
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,2
19,interventions gouvernement,0
19,interventions opposition,1
19,interventions présidence,6
19,interventions PLQ,1
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,0
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,0
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,0
19,votes par mise aux voix,0
19,amendements adoptés,0
19,amendements rejetés,0
19,nombre d'intervenants,0
19,interventions secrétaire,0
19,interventions fonctionnaire,0
19,interventions ministre,0
19,interventions gouvernement,0
19,interventions opposition,0
19,interventions présidence,0
19,interventions PLQ,0
19,interventions QS,0
19,interventions PQ,0
19,nombre de suspensions,0
19,votes par consentement,2
19,votes par mise aux voix,0
19,amendements adoptés,0
